"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.382700700E1,2.368374939E0,4.164340210E0,1.242491226E1
8.383705300E1,2.279609528E0,4.318519592E0,1.279389496E1
8.384709900E1,2.015858002E0,4.675078125E0,1.212867828E1
8.385714500E1,1.625469818E0,5.071453857E0,1.121333176E1
8.386719100E1,1.509461060E0,5.118755493E0,1.048419800E1
8.387723600E1,1.420396271E0,5.047204285E0,1.015488281E1
8.388728200E1,1.491498413E0,4.641847229E0,1.125734024E1
8.389732800E1,1.624871063E0,3.661386108E0,1.329190933E1
8.390737400E1,1.504072266E0,2.605631561E0,1.512664398E1
8.391742000E1,1.198557587E0,1.815275116E0,1.614991608E1
8.392746600E1,7.126679993E-1,1.279688873E0,1.592433517E1
8.393751200E1,1.760339355E-1,1.268611908E0,1.441457474E1
8.394755800E1,-3.245251465E-1,1.647474060E0,1.261890884E1
8.395760400E1,-5.089416504E-1,2.056423645E0,1.121018829E1
8.396764900E1,-3.728746033E-1,2.292183380E0,1.049168243E1
8.397769500E1,-3.742218018E-3,2.315983887E0,1.041384430E1
8.398774100E1,4.221221924E-1,2.203118591E0,1.067205734E1
8.399778700E1,7.005432129E-1,2.074835358E0,1.092712692E1
8.400783300E1,8.442443848E-1,1.870510254E0,1.093805420E1
8.401787900E1,8.936416626E-1,1.634151764E0,1.069001999E1
8.402792500E1,8.547225952E-1,1.407523041E0,1.019035904E1
8.403797000E1,7.304809570E-1,1.291214905E0,9.620344391E0
8.404801600E1,7.032376099E-1,1.278940430E0,9.061556396E0
8.405806200E1,7.604187012E-1,1.303639069E0,8.565637665E0
8.406810800E1,8.247848511E-1,1.320254517E0,8.140970764E0
8.407815400E1,9.395960999E-1,1.361568604E0,7.716603241E0
8.408820000E1,1.116228790E0,1.477427673E0,7.343429260E0
8.409824600E1,1.317560120E0,1.625170441E0,7.100933533E0
8.410829200E1,1.534309387E0,1.728755035E0,6.854994965E0
8.411833700E1,1.699416046E0,1.826052704E0,6.667584686E0
8.412838300E1,1.775757294E0,1.932930450E0,6.377787323E0
8.413842900E1,1.753303986E0,2.094743958E0,5.985303497E0
8.414847500E1,1.727258148E0,2.211950226E0,5.583988037E0
8.415852100E1,1.760489044E0,2.338736572E0,5.252128143E0
8.416856700E1,1.805395660E0,2.442919922E0,5.126090240E0
8.417861300E1,1.842518463E0,2.558479614E0,5.075345764E0
8.418865800E1,1.901795197E0,2.613265686E0,5.226381683E0
8.419870400E1,1.950444031E0,2.659369812E0,5.339696045E0
8.420875000E1,2.021695862E0,2.706072693E0,5.520819397E0
8.421879600E1,2.148482208E0,2.734363861E0,5.772745514E0
8.422884200E1,2.196831665E0,2.781066742E0,6.079757080E0
8.423888800E1,2.199675751E0,2.807411957E0,6.228397980E0
8.424893400E1,2.176923065E0,2.795885925E0,6.274352417E0
8.425898000E1,2.100581818E0,2.817291412E0,6.225404205E0
8.426902500E1,2.048639832E0,2.954855347E0,6.178551636E0
8.427907100E1,2.001637573E0,3.052003326E0,6.367309113E0
8.428911700E1,2.044598236E0,3.132386169E0,6.768624573E0
8.429916300E1,2.081421661E0,3.100652161E0,7.355404358E0
8.430920900E1,2.232607269E0,2.910697174E0,8.146958313E0
8.431925500E1,2.453697510E0,2.693199463E0,8.893156586E0
8.432930100E1,2.618055725E0,2.661465454E0,9.355245667E0
8.433934600E1,2.840493164E0,2.765349426E0,9.477691040E0
8.434939200E1,3.007246399E0,2.928959198E0,9.306896210E0
8.435943800E1,3.104693756E0,3.132236481E0,9.244775391E0
8.436948400E1,3.089275818E0,3.316952362E0,9.472302246E0
8.437953000E1,3.019221497E0,3.561094666E0,9.873318329E0
8.438957600E1,3.077001343E0,3.919000397E0,9.955946503E0
8.439962200E1,3.258873138E0,4.075724487E0,9.828411713E0
8.440966700E1,3.610941010E0,4.057761841E0,9.904752960E0
8.441971300E1,4.017645264E0,4.090693359E0,1.030531998E1
8.442975900E1,4.276157684E0,3.805087280E0,1.121138580E1
8.443980500E1,4.672832794E0,3.139571228E0,1.254017258E1
8.444985100E1,5.046605530E0,2.465672607E0,1.424198364E1
8.445989700E1,5.205874329E0,1.775308228E0,1.583646790E1
8.446994300E1,5.058281250E0,1.223854980E0,1.684297485E1
8.447998800E1,4.678221588E0,8.774752808E-1,1.672876236E1
8.449003400E1,4.212989044E0,1.104253693E0,1.521361313E1
8.450008000E1,3.937561798E0,1.673519897E0,1.314985474E1
8.451012600E1,3.958069153E0,2.296075287E0,1.144744492E1
8.452017200E1,4.080963593E0,2.856360168E0,1.027223877E1
8.453021800E1,4.071084137E0,3.273093567E0,9.442364502E0
8.454026400E1,3.988755341E0,3.507506104E0,8.999136200E0
8.455030900E1,3.868106232E0,3.472628632E0,8.973838806E0
8.456035500E1,3.503614197E0,3.144061890E0,9.248367920E0
8.457040100E1,3.001558228E0,2.705473938E0,9.492959290E0
8.458044700E1,2.492317200E0,2.288590851E0,9.528734894E0
8.459049300E1,2.062710571E0,2.004930725E0,9.313781891E0
8.460053900E1,1.673220520E0,1.874102783E0,8.825646973E0
8.461058500E1,1.248703308E0,1.894610138E0,8.168064423E0
8.462063000E1,1.003363495E0,1.975142670E0,7.544760590E0
8.463067600E1,7.926017761E-1,2.046693878E0,6.642736359E0
8.464072200E1,5.674699402E-1,2.305954742E0,5.939199371E0
8.465076800E1,6.128256226E-1,2.638114014E0,5.337450714E0
8.466081400E1,6.947053528E-1,2.943029938E0,4.915777588E0
8.467086000E1,8.542735291E-1,3.071612549E0,4.699776764E0
8.468090600E1,9.505233765E-1,3.137625275E0,4.615052948E0
8.469095100E1,9.452842712E-1,3.281027069E0,4.490212555E0
8.470099700E1,8.360115051E-1,3.422782288E0,4.365671539E0
8.471104300E1,6.737489319E-1,3.462000732E0,4.266128540E0
8.472108900E1,4.575984192E-1,3.322041779E0,4.392465820E0
8.473113500E1,2.826123047E-1,3.193608856E0,4.731061707E0
8.474118100E1,1.672023010E-1,3.076402588E0,5.395979004E0
8.475122700E1,1.564247131E-1,3.045117645E0,5.972280579E0
8.476127200E1,2.031275940E-1,3.153043213E0,6.447242889E0
8.477131800E1,2.502795410E-1,3.227588196E0,7.020850067E0
8.478136400E1,2.079176331E-1,3.190465393E0,7.661068726E0
8.479141000E1,1.264869690E-1,3.042572937E0,8.338859253E0
8.480145600E1,1.052311707E-1,2.971919861E0,9.014404449E0
8.481150200E1,6.406677246E-2,3.000959473E0,9.555379486E0
8.482154700E1,1.422042847E-2,3.129991150E0,9.940977631E0
8.483159208E1,-4.236190796E-2,3.320395203E0,1.026804749E1
8.484163808E1,-7.170089722E-2,3.427123260E0,1.058059753E1
8.485168408E1,-1.799258423E-1,3.450474701E0,1.072504715E1
8.486173008E1,-3.267704773E-1,3.535048828E0,1.070768326E1
8.487177608E1,-3.124003601E-1,3.687881012E0,1.069421127E1
8.488182208E1,-1.324745178E-1,3.782184906E0,1.089105194E1
8.489186708E1,1.570234680E-1,3.725901947E0,1.136421799E1
8.490191308E1,4.564009094E-1,3.602558441E0,1.211849945E1
8.491195908E1,6.224057007E-1,3.522474976E0,1.276560379E1
8.492200508E1,5.894741821E-1,3.725003815E0,1.320643707E1
8.493205108E1,6.890171814E-1,4.520299988E0,1.317739746E1
8.494209708E1,8.252339172E-1,5.548661499E0,1.221489899E1
8.495214308E1,1.070723419E0,6.121520233E0,1.127874573E1
8.496218808E1,1.399888916E0,6.363566895E0,1.083851120E1
8.497223408E1,1.700912933E0,5.975723419E0,1.189710983E1
8.498228008E1,1.846859436E0,4.675826569E0,1.402658157E1
8.499232608E1,1.739682312E0,3.185076599E0,1.605815689E1
8.500237208E1,1.564247131E0,2.229912872E0,1.761596741E1
8.501241808E1,1.388213196E0,1.389111328E0,1.788615555E1
8.502246308E1,1.053658905E0,1.100062408E0,1.633403320E1
8.503250908E1,5.888754272E-1,1.686692505E0,1.403601196E1
8.504255508E1,3.080593872E-1,2.309098206E0,1.215457443E1
8.505260108E1,5.508544922E-1,2.478396149E0,1.111618378E1
8.506264708E1,9.264234924E-1,2.483036499E0,1.062730042E1
8.507269308E1,1.159339142E0,2.491568756E0,1.031789383E1
8.508273808E1,1.288370819E0,2.383942566E0,9.988279266E0
8.509278408E1,1.288221130E0,2.204615479E0,9.620045013E0
8.510283008E1,1.228794708E0,2.019450531E0,9.208101654E0
8.511287608E1,1.153351593E0,1.800455933E0,8.842412109E0
8.512292208E1,1.064436493E0,1.582808533E0,8.455466766E0
8.513296808E1,8.963360596E-1,1.442400513E0,8.024512939E0
8.514301408E1,8.631051636E-1,1.444945221E0,7.766000519E0
8.515305908E1,9.385482788E-1,1.397344208E0,7.437284088E0
8.516310508E1,9.955796814E-1,1.395997009E0,6.986721039E0
8.517315108E1,1.029708710E0,1.509910126E0,6.497089233E0
8.518319708E1,1.080752563E0,1.721869354E0,6.055208130E0
8.519324308E1,1.125958557E0,1.923799438E0,5.538033600E0
8.520328908E1,1.105600891E0,2.031725006E0,4.947960663E0
8.521333408E1,9.933343506E-1,2.128573608E0,4.335135040E0
8.522338008E1,8.300239563E-1,2.295027466E0,3.899840240E0
8.523342608E1,6.851252747E-1,2.409988403E0,3.742667084E0
8.524347208E1,6.929090881E-1,2.456242218E0,3.838467865E0
8.525351808E1,8.231382751E-1,2.493963776E0,4.150868225E0
8.526356408E1,1.059496765E0,2.555485840E0,4.711003418E0
8.527361008E1,1.298849030E0,2.657573547E0,5.332211609E0
8.528365508E1,1.448687439E0,2.722388763E0,5.910010071E0
8.529370108E1,1.572929077E0,2.841690674E0,6.470893707E0
8.530374708E1,1.708547058E0,2.922372894E0,7.021897888E0
8.531379308E1,1.890418854E0,2.887196045E0,7.697293396E0
8.532383908E1,2.111658783E0,2.833757172E0,8.282875671E0
8.533388508E1,2.222428436E0,2.748135223E0,8.728648682E0
8.534393008E1,2.100132751E0,2.746788025E0,8.876391449E0
8.535397608E1,1.904788971E0,2.636766815E0,8.871451721E0
8.536402208E1,1.647773438E0,2.680326233E0,8.728948059E0
8.537406808E1,1.513502655E0,2.930156708E0,8.720715179E0
8.538411408E1,1.626367950E0,3.147055664E0,8.682095490E0
8.539416008E1,1.919458466E0,3.447780304E0,8.772956543E0
8.540420508E1,2.145787811E0,3.715274048E0,8.915011139E0
8.541425108E1,2.389181671E0,3.830234985E0,9.134454803E0
8.542429708E1,2.574645996E0,3.837270355E0,9.422455902E0
8.543434308E1,2.608475647E0,3.827091522E0,9.711804199E0
8.544438908E1,2.591860199E0,3.853436737E0,1.018826340E1
8.545443508E1,2.520458679E0,3.892804871E0,1.050769913E1
8.546448008E1,2.461032257E0,4.135001221E0,1.039124130E1
8.547452608E1,2.646496582E0,4.338877258E0,1.030666718E1
8.548457208E1,2.859503632E0,4.454736328E0,1.035022659E1
8.549461808E1,3.017574921E0,4.358785858E0,1.100930603E1
8.550466408E1,3.111878815E0,3.787723389E0,1.206745560E1
8.551471008E1,3.243604889E0,2.963088226E0,1.389515488E1
8.552475508E1,3.434308319E0,1.914069672E0,1.573183548E1
8.553480108E1,3.446882172E0,1.254391479E0,1.705942474E1
8.554484708E1,3.557352448E0,9.280700684E-1,1.728919693E1
8.555489308E1,3.545976105E0,1.061293030E0,1.625454849E1
8.556493908E1,3.642675018E0,1.829046478E0,1.447085770E1
8.557498508E1,3.800297241E0,2.536924438E0,1.258223511E1
8.558503008E1,4.073778534E0,2.909200287E0,1.113175140E1
8.559507608E1,4.457281036E0,3.074905701E0,1.019260437E1
8.560512208E1,4.682712250E0,3.230881348E0,9.674531708E0
8.561516808E1,4.723876648E0,3.296145630E0,9.463769989E0
8.562521408E1,4.612657928E0,3.181035004E0,9.264234924E0
8.563526008E1,4.368964691E0,2.939736786E0,9.016649780E0
8.564530508E1,3.955374756E0,2.612068176E0,8.688083038E0
8.565535108E1,3.400927734E0,2.294279022E0,8.214467926E0
8.566539708E1,2.858306122E0,2.105521545E0,7.670499115E0
8.567544308E1,2.399210815E0,2.018103333E0,7.170538788E0
8.568548908E1,1.871258698E0,1.920356598E0,6.539151764E0
8.569553508E1,1.441801758E0,1.944606171E0,6.040089569E0
8.570558008E1,1.136137390E0,1.970352631E0,5.711073761E0
8.571562608E1,9.084608459E-1,1.993704071E0,5.323679352E0
8.572567208E1,7.340734863E-1,2.071691895E0,5.012925568E0
8.573571808E1,6.143225098E-1,2.105072479E0,4.858297119E0
8.574576408E1,5.736071777E-1,2.126777344E0,4.697681122E0
8.575581008E1,5.894741821E-1,2.233505402E0,4.589007111E0
8.576585508E1,5.495072937E-1,2.391576691E0,4.518952789E0
8.577590108E1,5.887257385E-1,2.568957825E0,4.613106995E0
8.578594708E1,7.367678833E-1,2.792443085E0,4.754862213E0
8.579599308E1,8.250842285E-1,3.070115662E0,4.802163849E0
8.580603908E1,7.024891663E-1,3.339555359E0,4.886288910E0
8.581608508E1,6.732998657E-1,3.521127777E0,5.162763977E0
8.582613008E1,6.756948853E-1,3.664679260E0,5.524561615E0
8.583617600E1,6.331832886E-1,3.722459106E0,6.062991943E0
8.584622200E1,6.471043396E-1,3.624263306E0,6.813381500E0
8.585626800E1,7.066804504E-1,3.454665985E0,7.611671448E0
8.586631400E1,7.503895569E-1,3.386557617E0,8.434510345E0
8.587636000E1,7.744894409E-1,3.337160339E0,9.330846405E0
8.588640500E1,9.574090576E-1,3.353326721E0,1.018377274E1
8.589645100E1,1.144669647E0,3.582799530E0,1.078462326E1
8.590649700E1,1.285826111E0,3.901037750E0,1.125329865E1
8.591654300E1,1.261277161E0,4.152664490E0,1.134371063E1
8.592658900E1,1.076710968E0,4.355941772E0,1.132963989E1
8.593663400E1,8.171507263E-1,4.356241150E0,1.114776810E1
8.594668000E1,5.580395508E-1,4.247866516E0,1.095032867E1
8.595672600E1,4.474195862E-1,4.193080444E0,1.088401657E1
8.596677200E1,4.034111023E-1,4.211043091E0,1.101095261E1
8.597681800E1,5.724096680E-1,4.217330017E0,1.143576920E1
8.598686400E1,7.978408813E-1,4.107308807E0,1.198512680E1
8.599690900E1,9.632469177E-1,4.129612427E0,1.250679199E1
8.600695500E1,1.090482330E0,4.324806519E0,1.283236496E1
8.601700100E1,1.174457703E0,4.547543335E0,1.283326309E1
8.602704700E1,1.293310547E0,4.829556885E0,1.244287491E1
8.603709300E1,1.282982025E0,5.091661835E0,1.169113815E1
8.604713900E1,1.245110779E0,5.239554291E0,1.126242966E1
8.605718400E1,1.276994476E0,4.913532257E0,1.169188660E1
8.606723000E1,1.228645020E0,4.037703552E0,1.309327240E1
8.607727600E1,1.049018555E0,3.116519165E0,1.444630875E1
8.608732200E1,8.583151245E-1,2.575693817E0,1.512978745E1
8.609736800E1,5.263055420E-1,2.338736572E0,1.488639359E1
8.610741300E1,1.178050232E-1,2.356399841E0,1.388288040E1
8.611745900E1,-1.649569702E-1,2.573149109E0,1.254735764E1
8.612750500E1,-2.171983337E-1,2.764002228E0,1.145792313E1
8.613755100E1,-7.529342651E-2,2.762056274E0,1.080692688E1
8.614759700E1,1.459465027E-1,2.649640045E0,1.061831909E1
8.615764300E1,4.107458496E-1,2.490970001E0,1.079210770E1
8.616768800E1,6.683601379E-1,2.265838165E0,1.091919342E1
8.617773400E1,9.002279663E-1,2.029629364E0,1.092832443E1
8.618778000E1,1.050066376E0,1.833686829E0,1.081680634E1
8.619782600E1,1.147813110E0,1.625020752E0,1.061562469E1
8.620787200E1,1.109792175E0,1.476679230E0,1.029918274E1
8.621791700E1,9.514215088E-1,1.349593506E0,9.817484436E0
8.622796300E1,8.285270691E-1,1.290316772E0,9.205407257E0
8.623800900E1,6.899153137E-1,1.209185486E0,8.475824432E0
8.624805500E1,4.571493530E-1,1.120120697E0,7.691605225E0
8.625810100E1,3.493734741E-1,1.133742371E0,7.091652832E0
8.626814700E1,2.127076721E-1,1.198856964E0,6.323749695E0
8.627819200E1,1.697470093E-1,1.347647552E0,5.879024506E0
8.628823800E1,2.267784119E-1,1.359622650E0,5.409301300E0
8.629828400E1,3.420387268E-1,1.548230438E0,5.153183899E0
8.630833000E1,6.438111877E-1,1.801952820E0,5.072202301E0
8.631837600E1,9.912387085E-1,1.902543640E0,4.943320312E0
8.632842100E1,1.297352142E0,1.980082397E0,4.874613190E0
8.633846700E1,1.402583313E0,2.059567108E0,4.903503113E0
8.634851300E1,1.414259033E0,2.171234894E0,5.034480743E0
8.635855900E1,1.338965607E0,2.236798553E0,5.356760559E0
8.636860500E1,1.270258484E0,2.351609802E0,5.606441345E0
8.637865100E1,1.198258209E0,2.427501984E0,6.029162292E0
8.638869600E1,1.208287354E0,2.456391907E0,6.301895142E0
8.639874200E1,1.290316772E0,2.596799927E0,6.506519623E0
8.640878800E1,1.285377045E0,2.821782074E0,6.680158539E0
8.641883400E1,1.334025879E0,3.054997101E0,6.891219635E0
8.642888000E1,1.487307129E0,3.238216095E0,7.138954468E0
8.643892500E1,1.619332581E0,3.341501312E0,7.594157867E0
8.644897100E1,1.904489594E0,3.351979523E0,8.265362091E0
8.645901700E1,2.042801971E0,3.310964813E0,8.888965302E0
8.646906300E1,2.083517303E0,3.342249756E0,9.419162750E0
8.647910900E1,2.153571625E0,3.340303802E0,9.665550385E0
8.648915400E1,2.313439178E0,3.389850769E0,9.597741394E0
8.649920000E1,2.442620544E0,3.578009491E0,9.242979126E0
8.650924600E1,2.503244476E0,3.785178680E0,8.877738647E0
8.651929200E1,2.732417908E0,3.902384949E0,8.898695068E0
8.652933800E1,3.038082275E0,3.997437286E0,9.140142975E0
8.653938400E1,3.204386444E0,4.039499817E0,9.370663605E0
8.654942900E1,3.263513489E0,4.080813904E0,9.725425873E0
8.655947500E1,3.272943878E0,4.139791260E0,1.021056702E1
8.656952100E1,3.267106018E0,4.334985352E0,1.042267593E1
8.657956700E1,3.345991974E0,4.508624268E0,9.886191559E0
8.658961300E1,3.490890656E0,4.558769989E0,9.206155701E0
8.659965800E1,4.015998688E0,4.726571045E0,9.250014496E0
8.660970400E1,4.429438934E0,4.653373260E0,1.004965164E1
8.661975000E1,4.480183411E0,3.898193665E0,1.114252899E1
8.662979600E1,4.483626251E0,2.968027954E0,1.212358887E1
8.663984200E1,4.275109863E0,2.267484741E0,1.297816177E1
8.664988700E1,3.829037476E0,1.687590637E0,1.336720276E1
8.665993300E1,3.372486877E0,1.325493622E0,1.336899902E1
8.666997900E1,3.085383911E0,1.256636810E0,1.286529648E1
8.668002500E1,2.846929779E0,1.403631134E0,1.199874847E1
8.669007100E1,2.856210480E0,1.675765228E0,1.103325623E1
8.670011700E1,3.046614532E0,1.930984497E0,1.015997223E1
8.671016200E1,3.258573761E0,2.179018707E0,9.533075867E0
8.672020800E1,3.431314545E0,2.258503418E0,9.252110138E0
8.673025400E1,3.506757660E0,2.170486450E0,9.286239166E0
8.674030000E1,3.500171356E0,2.001338196E0,9.548942871E0
8.675034600E1,3.432661743E0,1.818717957E0,9.781110077E0
8.676039100E1,3.262615356E0,1.690135345E0,9.773925018E0
8.677043700E1,3.058439941E0,1.688937836E0,9.588011627E0
8.678048300E1,2.855462036E0,1.793420563E0,9.253157959E0
8.679052900E1,2.540067902E0,1.886826324E0,8.640482025E0
8.680057500E1,2.152224426E0,1.963017883E0,7.868986359E0
8.681062000E1,1.766177216E0,2.034569092E0,7.162605286E0
8.682066600E1,1.398392029E0,2.120939484E0,6.658303986E0
8.683071271E1,1.164727936E0,2.143093414E0,6.208639069E0
8.684075871E1,8.532257080E-1,2.204316101E0,5.597010956E0
8.685080471E1,6.524931335E-1,2.398162994E0,5.269941101E0
8.686084971E1,7.577243042E-1,2.577789459E0,5.153034210E0
8.687089571E1,8.702902222E-1,2.753074951E0,5.087769928E0
8.688094171E1,1.061592407E0,2.952610016E0,5.232219543E0
8.689098771E1,1.146465912E0,3.087329865E0,5.284011841E0
8.690103371E1,1.311572571E0,3.298390961E0,5.344935150E0
8.691107871E1,1.466949463E0,3.516786804E0,5.375022583E0
8.692112471E1,1.479673004E0,3.613336029E0,5.354066162E0
8.693117071E1,1.351240082E0,3.580404510E0,5.537734222E0
8.694121671E1,1.106948090E0,3.434308319E0,5.830974426E0
8.695126271E1,9.243278503E-1,3.292104034E0,6.253096619E0
8.696130771E1,9.623487854E-1,3.187471619E0,6.860683136E0
8.697135371E1,1.048120422E0,3.188220062E0,7.383396149E0
8.698139971E1,1.090781708E0,3.286565552E0,7.850574646E0
8.699144571E1,1.132095795E0,3.391647034E0,8.410709839E0
8.700149171E1,1.144370270E0,3.488046570E0,8.991951141E0
8.701153671E1,1.065184937E0,3.597169647E0,9.658664703E0
8.702158271E1,8.566685486E-1,3.625610504E0,1.030038025E1
8.703162871E1,6.653663635E-1,3.644471283E0,1.082593735E1
8.704167471E1,5.671705627E-1,3.674259338E0,1.117770584E1
8.705172071E1,4.212240601E-1,3.658392334E0,1.142918289E1
8.706176571E1,3.610491943E-1,3.619173889E0,1.174487640E1
8.707181171E1,4.206253052E-1,3.559747467E0,1.215876572E1
8.708185771E1,5.993536377E-1,3.472029877E0,1.256621841E1
8.709190371E1,9.168434143E-1,3.431763611E0,1.307545944E1
8.710194971E1,1.304237823E0,3.516038361E0,1.368888382E1
8.711199471E1,1.475182343E0,3.722309418E0,1.422955948E1
8.712204071E1,1.556762695E0,4.130061493E0,1.440873688E1
8.713208671E1,1.486708374E0,4.547842712E0,1.393003235E1
8.714213271E1,1.331331482E0,4.834346924E0,1.303833664E1
8.715217871E1,1.176852722E0,4.869074707E0,1.216744766E1
8.716222371E1,1.005010071E0,4.747078400E0,1.168604874E1
8.717226971E1,7.716453552E-1,4.341421967E0,1.199111435E1
8.718231571E1,6.060896301E-1,3.622017975E0,1.298819092E1
8.719236171E1,3.947291565E-1,2.874771881E0,1.379471375E1
8.720240771E1,1.193019104E-1,2.458038483E0,1.377929581E1
8.721245271E1,-2.321672058E-1,2.320025482E0,1.318548065E1
8.722249871E1,-5.325924683E-1,2.214944000E0,1.238255035E1
8.723254471E1,-6.294410706E-1,2.033970337E0,1.166015259E1
8.724259071E1,-5.144801331E-1,1.830693054E0,1.106439148E1
8.725263671E1,-1.926493835E-1,1.783840485E0,1.077639038E1
8.726268171E1,3.620970154E-1,1.808090057E0,1.092143875E1
8.727272771E1,1.050964508E0,1.750310211E0,1.119821320E1
8.728277371E1,1.529669037E0,1.711540833E0,1.139250916E1
8.729281971E1,1.781744843E0,1.565744019E0,1.147423920E1
8.730286571E1,1.817670135E0,1.197659454E0,1.115899475E1
8.731291071E1,1.667232971E0,9.204359436E-1,1.084240311E1
8.732295671E1,1.433269501E0,6.947053528E-1,1.066457291E1
8.733300271E1,1.308728485E0,4.923262024E-1,1.041055115E1
8.734304871E1,1.231489105E0,4.263134766E-1,1.004620880E1
8.735309471E1,1.256786499E0,5.412744141E-1,9.690099335E0
8.736313971E1,1.338516541E0,7.424560547E-1,9.211993561E0
8.737318571E1,1.344354401E0,9.868977356E-1,8.513246613E0
8.738323171E1,1.338666229E0,1.199755096E0,7.791597290E0
8.739327771E1,1.405277710E0,1.406924286E0,7.189399567E0
8.740332271E1,1.513502655E0,1.674567719E0,6.295009460E0
8.741336871E1,1.524429932E0,1.971101074E0,5.608536987E0
8.742341471E1,1.600022736E0,2.107018433E0,4.942272491E0
8.743346071E1,1.663640442E0,2.367626495E0,4.497547302E0
8.744350671E1,1.625619507E0,2.547402649E0,4.404889984E0
8.745355171E1,1.456022186E0,2.514471130E0,4.351002045E0
8.746359771E1,1.243314514E0,2.431094513E0,4.629273376E0
8.747364371E1,1.203796692E0,2.364183655E0,5.125341797E0
8.748368971E1,1.303339691E0,2.400707703E0,5.736820221E0
8.749373571E1,1.531764679E0,2.625390472E0,6.311624908E0
8.750378071E1,1.726509705E0,2.911595306E0,6.611152039E0
8.751382671E1,1.863175507E0,3.144660645E0,6.577172699E0
